stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding
1589,1589,"Corenc, Croix de Montfleury",45.20883,5.74926,,,CXMONTFL,1
159,159,"Noyarey, Bascule",45.24291,5.63206,,,NOYARBAS,1
1590,1590,"Grenoble, Chorier - Saint-Bruno",45.18592,5.71403,,,STBRUNNC,1
1591,1591,"Sassenage, L'Ovalie",45.20976,5.66693,,,OVALIE,1
1598,1598,"Sassenage, Maladière",45.20763,5.68023,,,MALADIER,2
1599,1599,"Veurey-Voroize, Châtelard",45.27353,5.60481,,,CHATELAR,1
16,16,"Meylan, Meylan Mairie",45.20941,5.77926,,,MEYLMAIR,1
160,160,"Noyarey, Chaulnes",45.23642,5.63803,,,CHAULNES,1
1603,1603,"Corenc, Le Cèdre",45.20793,5.75527,,,CEDRE,2
1604,1604,"Corenc, Le Cèdre",45.20783,5.75552,,,CEDRE,1
1605,1605,"Meylan, Croix de Cibeins",45.226,5.7842,,,CXCIBENS,2
1606,1606,"Meylan, Croix de Cibeins",45.22566,5.78461,,,CXCIBENS,2
1608,1608,"Claix, Val d'Allières",45.1069,5.66532,,,VALALLIE,2
161,161,"Noyarey, Praparis - Les Roses",45.23201,5.64523,,,PRAPAROS,1
1611,1611,"Fontaine, La Poya",45.19727,5.6722,,,LAPOYA,1
1612,1612,"Fontaine, La Poya",45.19708,5.67257,,,LAPOYA,1
1613,1613,"Fontaine, La Poya",45.1972,5.67203,,,LAPOYA,1
1614,1614,"Saint-Égrève, Cap des H'",45.21705,5.68147,,,CAPDESH,1
1617,1617,"Grenoble, Verlaine",45.1621,5.71605,,,VERLAINE,1
1618,1618,"Grenoble, Verlaine",45.16237,5.71617,,,VERLAINE,1
162,162,"Saint-Martin-le-Vinoux, Gatinet",45.2249,5.71914,,,LEGATINE,2
1623,1623,"Eybens, L'Iliade",45.14744,5.74621,,,ILIADE,1
1624,1624,"Eybens, L'Iliade",45.14667,5.74481,,,ILIADE,1
1630,1630,"Grenoble, Grenoble Hôtel de Ville",45.18743,5.73751,,,GREHOTEL,1
1631,1631,"Grenoble, Grenoble Hôtel de Ville",45.18754,5.73736,,,GREHOTEL,1
1632,1632,"Sassenage, Chamechaude",45.20558,5.68331,,,CHAMECHA,2
1633,1633,"La Tronche, Carronnerie - Ile d'Amour",45.20116,5.7588,,,CARONRIE,1
1634,1634,"Saint-Nazaire-les-Eymes, Le Mémorial",45.25429,5.84088,,,MEMO,1
1636,1636,"Meylan, Plaine Fleurie",45.20331,5.76211,,,PLAINEFL,1
1637,1637,"Meylan, Faculté de Pharmacie",45.21185,5.77457,,,FACPHARM,1
1638,1638,"Meylan, Faculté de Pharmacie",45.21148,5.77387,,,FACPHARM,1
1639,1639,"Meylan, La Revirée",45.20744,5.76805,,,REVIREE,1
1640,1640,"Saint-Ismier, Les Maréchaux",45.24994,5.83626,,,LEMA,1
1641,1641,"Meylan, Lycée du Grésivaudan",45.2134,5.78085,,,LYC,1
1642,1642,"Meylan, La Détourbe",45.22276,5.79264,,,DETOURBE,2
1643,1643,"Meylan, La Détourbe",45.22318,5.79315,,,DETOURBE,2
1645,1645,"Grenoble, Raymond Chanas",45.15942,5.73771,,,RAYCHANA,1
1646,1646,"Grenoble, Raymond Chanas",45.15968,5.73822,,,RAYCHANA,1
1647,1647,"Crolles, Pont de Bernin",45.27394,5.87009,,,PBER,1
1648,1648,"Crolles, Les Pompiers",45.27516,5.87978,,,LPO,1
1649,1649,"Meylan, Lycée du Grésivaudan",45.21336,5.78059,,,LYC,1
1650,1650,"Meylan, Maison de la Musique",45.20989,5.78203,,,GRA,1
1651,1651,"Seyssinet-Pariset, Cimetière",45.16967,5.68346,,,CIMESEYP,1
1652,1652,"Seyssinet-Pariset, Percevalière",45.17016,5.68682,,,PERCEVAL,1
1654,1654,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",45.18078,5.69708,,,SEYHDV,1
1655,1655,"Seyssins, Grand Pré - Centre Sud",45.17084,5.69456,,,CENTRESU,1
1656,1656,"Fontaine, Louis Maisonnat",45.18912,5.69409,,,MAISONNA,1
1659,1659,"Fontaine, Louis Maisonnat",45.18906,5.69444,,,MAISONNA,1
1660,1660,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",45.18109,5.69707,,,SEYHDV,1
1661,1661,"Seyssinet-Pariset, Grand Pré - Centre Sud",45.17095,5.69462,,,CENTRESU,1
1662,1662,"Seyssinet-Pariset, Percevalière",45.17027,5.6865,,,PERCEVAL,1
1665,1665,"Fontaine, Ancienne Mairie",45.19298,5.67786,,,ANCIEMAI,1
1666,1666,"Fontaine, Ancienne Mairie",45.19272,5.67806,,,ANCIEMAI,1
1667,1667,"Fontaine, Jean Prévost",45.18999,5.68237,,,JEANPREV,1
1668,1668,"Fontaine, Jean Prévost",45.18955,5.68276,,,JEANPREV,1
1669,1669,"Fontaine, Karl Marx",45.18675,5.68707,,,KARLMARX,1
1670,1670,"Fontaine, Karl Marx",45.18652,5.68729,,,KARLMARX,1
1672,1672,"Seyssinet-Pariset, Bergès - Vercors",45.18424,5.6919,,,BERGVERC,1
168,168,"Saint-Martin-le-Vinoux, Conrad Kilian",45.20651,5.70884,,,CONRADKI,1
1682,1682,"Fontaine, Fontaine Hôtel de Ville - La Source",45.19235,5.68761,,,FONTAHDV,1
1683,1683,"Fontaine, Fontaine Hôtel de Ville - La Source",45.19212,5.68793,,,FONTAHDV,1
1686,1686,"Fontaine, Place du Marché Cachin",45.19589,5.69065,,,PLACMARC,1
1689,1689,"Saint-Martin-d'Hères, Neyrpic - Belledonne",45.18587,5.75758,,,NEYRBELL,1
169,169,"Saint-Martin-le-Vinoux, Conrad Kilian",45.20649,5.70878,,,CONRADKI,1
1690,1690,"Saint-Martin-d'Hères, Neyrpic - Belledonne",45.18591,5.75743,,,NEYRBELL,1
1691,1691,"Saint-Martin-le-Vinoux, Louis Gagnière",45.21484,5.68574,,,GAGNIERE,2
1692,1692,"Vif, Uriol",45.06067,5.66866,,,URIOL,1
1693,1693,"Vif, Uriol",45.06063,5.66856,,,URIOL,2
1694,1694,"Varces-Allières-et-Risset, Chambord",45.08501,5.66718,,,CHAMBORD,2
1695,1695,"Varces-Allières-et-Risset, Chambord",45.08518,5.66714,,,CHAMBORD,2
1696,1696,"Grenoble, Chavant",45.18502,5.73233,,,CHAVANT,1
1698,1698,"Grenoble, Chavant",45.18482,5.73245,,,CHAVANT,1
16AOUT44,GEN16AOUT44,"Saint-Martin-le-Vinoux, Résistance",45.20341,5.71433,,1,,1
17,17,"Meylan, Piscine des Buclos",45.20883,5.77503,,,PISBUCLO,1
1704,1704,"Crolles, Le Brocey",45.28069,5.87763,,,BRO,1
1705,1705,"Crolles, Le Brocey",45.28079,5.87764,,,BRO,1
1707,1707,"Montbonnot-Saint-Martin, Montbonnot Gare",45.22834,5.80434,,,MG,1
1709,1709,"Crolles, Pied de Crolles",45.28844,5.88845,,,PDC,1
1710,1710,"Saint-Ismier, Collège Grésivaudan",45.24028,5.82078,,,COG,1
1711,1711,"Lumbin, Lumbin La Gare",45.30857,5.91481,,,LUBG,1
1712,1712,"Bernin, Croix des Varvoux",45.26613,5.8616,,,CVAX,1
1713,1713,"Crolles, Pont de Bernin",45.27382,5.87011,,,PBER,1
1714,1714,"Saint-Nazaire-les-Eymes, Les Ratz",45.25833,5.85122,,,RAT,1
1715,1715,"Biviers, Les Évêquaux",45.23881,5.81742,,,EVE,1
1717,1717,"Saint-Nazaire-les-Eymes, Les Eymes",45.25596,5.84625,,,EYM,1
1722,1722,"Saint-Nazaire-les-Eymes, Les Ratz",45.25827,5.85132,,,RAT,1
1725,1725,"Montbonnot-Saint-Martin, Avenue du Général de Gaulle",45.22485,5.79781,,,AGD,1
1732,1732,"Échirolles, Drac",45.14938,5.69417,,,DRAC2,1
1733,1733,"Échirolles, Drac",45.14895,5.69397,,,DRAC2,1
1734,1734,"Échirolles, Comboire",45.14583,5.69082,,,COMBOIRE,1
1737,1737,"Seyssins, Hameau des Chaumières",45.15464,5.68953,,,CHAUMIER,1
1738,1738,"Seyssins, Le Prisme",45.16632,5.69038,,,PRISME,1
1739,1739,"Seyssins, Le Prisme",45.16639,5.69055,,,PRISME,1
174,174,"Saint-Égrève, Eglise",45.23999,5.68407,,,EGLISESE,1
1740,1740,"Seyssins, Henri Rey",45.14861,5.67807,,,HENRIREY,2
1741,1741,"Vaulnaveys-le-Haut, La Tuilerie",45.13594,5.8241,,,LATUILE,2
1742,1742,"Claix, La Croix Rolland",45.12942,5.67122,,,CRXROLLA,2
1744,1744,"Claix, La Croix Rolland",45.1292,5.67128,,,CRXROLLA,2
1745,1745,"Meylan, Revirée-Sayettes",45.21197,5.76569,,,RS,1
1746,1746,"Seyssins, Henri Rey",45.14876,5.67824,,,HENRIREY,2
1747,1747,"Seyssins, Hameau des Chaumières",45.1547,5.68938,,,CHAUMIER,1
1749,1749,"Seyssins, Le Prisme",45.16636,5.69037,,,PRISME,1
1750,1750,"Claix, Col de Comboire",45.14002,5.67321,,,COLCOMBO,1
1751,1751,"Claix, Col de Comboire",45.14019,5.67315,,,COLCOMBO,1
1755,1755,"Seyssins, Parc François Mitterrand",45.16281,5.68532,,,PFMITTER,1
1756,1756,"Seyssins, Parc François Mitterrand",45.16287,5.6853,,,PFMITTER,1
1757,1757,"Seyssins, L'Agneau",45.1613,5.68295,,,LAGNEAU,1
1758,1758,"Seyssins, Beauvoir",45.15899,5.68325,,,BEAUVOIR,2
176,176,"Saint-Égrève, La Monta",45.23787,5.68891,,,LAMONTA,1
1760,1760,"Bernin, Cloyères",45.2645,5.87928,,,CLY,1
1761,1761,"Bernin, Cloyères",45.26442,5.87945,,,CLY,1
1765,1765,"Grenoble, Driant",45.18259,5.73409,,,DRIANT,1
1766,1766,"Grenoble, Driant",45.18229,5.7341,,,DRIANT,1
177,177,"Saint-Martin-le-Vinoux, La Rivoire",45.22001,5.71508,,,LARIVOIR,2
1770,1770,"Domène, Coubertin",45.20004,5.83528,,,COUBERTI,1
1771,1771,"Domène, Coubertin",45.20003,5.83537,,,COUBERTI,1
1772,1772,"Seyssinet-Pariset, Tuilerie",45.16904,5.69208,,,TUILERIE,1
1773,1773,"Seyssins, Tuilerie",45.16906,5.69215,,,TUILERIE,1
1779,1779,"Seyssinet-Pariset, Aristide Bergès",45.18507,5.69455,,,ARBERGES,1
1780,1780,"Seyssinet-Pariset, Aristide Bergès",45.18551,5.69465,,,ARBERGES,1
1782,1782,"Saint-Ismier, Château Randon",45.24222,5.82451,,,CHAR,1
1783,1783,"Grenoble, André Argouges",45.17592,5.74404,,,ARGOUGES,1
1784,1784,"Grenoble, André Argouges",45.17506,5.74475,,,ARGOUGES,1
1785,1785,"Sassenage, Maladière",45.20788,5.67946,,,MALADIER,2
1789,1789,"Sassenage, Château de Sassenage",45.21229,5.66176,,,CHATSASS,1
1790,1790,"Sassenage, Château de Sassenage",45.21224,5.66167,,,CHATSASS,1
1794,1794,"Grenoble, Grand'place",45.15923,5.73219,,,GRDPLACE,1
1795,1795,"Bernin, Les Varvoux",45.26376,5.85869,,,VAX,1
1797,1797,"Saint-Ismier, Saint-Ismier Gare",45.24606,5.83119,,,SIG,1
18,18,"Meylan, Buclos",45.20598,5.77184,,,LEBRET,1
180,180,"Sassenage, Praparis Usine",45.22925,5.6497,,,PRAPARIS,1
181,181,"Sassenage, La Rollandière",45.21502,5.66112,,,ROLLANDI,1
1836,1836,"Veurey-Voroize, Veurey Mairie",45.27311,5.61282,,,VEUREYMA,1
1839,1839,"Claix, Pont Rouge",45.1186,5.69331,,,PTROUGE,1
184,184,"Saint-Martin-le-Vinoux, La Rivoire",45.21994,5.71515,,,LARIVOIR,2
1840,1840,"Claix, Pont Rouge",45.11858,5.69319,,,PTROUGE,1
1841,1841,"Claix, Pont Rouge",45.11832,5.69254,,,PTROUGE,1
1842,1842,"Le Pont-de-Claix, Pont-de-Claix Mairie",45.12345,5.69775,,,PCM,1
1843,1843,"Le Pont-de-Claix, Pont-de-Claix Mairie",45.12288,5.6977,,,PCM,1
1850,1850,"Saint-Martin-d'Hères, Etienne Grappe",45.17221,5.75773,,,ETIEGRAP,1
1851,1851,"Saint-Martin-d'Hères, Etienne Grappe",45.17211,5.75752,,,ETIEGRAP,1
1852,1852,"Saint-Martin-d'Hères, Rocheplane",45.1783,5.76236,,,ROCHEPLA,1
1853,1853,"Saint-Martin-d'Hères, Rocheplane",45.17826,5.76231,,,ROCHEPLA,1
1854,1854,"Gières, Epicéa",45.1946,5.77597,,,EPICEA,1
1855,1855,"Gières, Epicéa",45.19584,5.77467,,,EPICEA,1
1858,1858,"Meylan, Busserolles",45.20881,5.79757,,,BUSSEROL,2
1859,1859,"Sassenage, Vieux donjon",45.21137,5.64968,,,VIEUXDON,2
1860,1860,"Sassenage, Vieux donjon",45.21138,5.64977,,,VIEUXDON,2
1861,1861,"Seyssins, Ancienne Gare",45.15978,5.68178,,,ANCIGARE,2
1862,1862,"Seyssins, L'Agneau",45.16196,5.68278,,,LAGNEAU,1
1863,1863,"Saint-Martin-d'Hères, Porte du Grésivaudan",45.18252,5.77665,,,PORTGRES,1
1864,1864,"Saint-Martin-d'Hères, Porte du Grésivaudan",45.18232,5.77697,,,PORTGRES,1
1870,1870,"Crolles, Teisseire",45.2723,5.88698,,,TESS,1
1871,1871,"Claix, Claix Mairie",45.12025,5.67247,,,CLAIXMAI,1
1872,1872,"Claix, Claix Mairie",45.12026,5.67327,,,CLAIXMAI,1
1873,1873,"Meylan, Saint-Mury",45.21888,5.78685,,,STMURY,1
1874,1874,"Meylan, Saint-Mury",45.21839,5.7864,,,STMURY,1
1875,1875,"Claix, Charrières",45.11599,5.68888,,,CHARRIER,2
1876,1876,"Claix, Charrières",45.11599,5.68896,,,CHARRIER,2
1877,1877,"Claix, Saint-Michel",45.11203,5.68452,,,SAINTMIC,2
1878,1878,"Claix, Saint-Michel",45.1122,5.68471,,,SAINTMIC,2
1879,1879,"Claix, Les Bauches",45.11083,5.67865,,,BAUCHES,2
188,188,"Seyssinet-Pariset, La Plaine",45.17259,5.69689,,,LAPLAINE,1
1880,1880,"Varces-Allières-et-Risset, Les Bauches",45.11052,5.67808,,,BAUCHES,2
1890,1890,"Claix, Malhivert",45.13254,5.66688,,,MALHIVER,2
1891,1891,"Claix, Malhivert",45.13207,5.66662,,,MALHIVER,2
1892,1892,"Claix, Chemin de l'Abbé",45.13521,5.66842,,,CHEABBE,2
1893,1893,"Claix, Chemin de l'Abbé",45.13524,5.66835,,,CHEABBE,2
1895,1895,"Claix, Cossey",45.13886,5.67017,,,COSSEY,2
1899,1899,"Seyssins, Pré Nouvel",45.15115,5.68,,,PRENOUVE,1
19,19,"Meylan, Buclos",45.2059,5.77174,,,LEBRET,1
190,190,"Seyssinet-Pariset, Beau Site",45.17525,5.69689,,,BEAUSITE,1
1900,1900,"Seyssins, Pré Nouvel",45.15124,5.68,,,PRENOUVE,1
1905,1905,"Varces-Allières-et-Risset, La Pommeraie",45.08761,5.67221,,,POMMERAI,2
1906,1906,"Varces-Allières-et-Risset, La Pommeraie",45.08765,5.67206,,,POMMERAI,2
191,191,"Seyssinet-Pariset, L'Arche",45.17816,5.69702,,,CENTRSOC,1
1910,1910,"Varces-Allières-et-Risset, La Giraudière",45.09485,5.68009,,,GIRAUDIE,2
1911,1911,"Varces-Allières-et-Risset, La Giraudière",45.09503,5.67982,,,GIRAUDIE,2
1919,1919,"Crolles, Les Pompiers",45.27495,5.88047,,,LPO,1
1921,1921,"Claix, Les Taillis",45.11315,5.66589,,,TAILLIS,2
1922,1922,"Claix, Les Taillis",45.11315,5.66577,,,TAILLIS,2
1923,1923,"Claix, Fond Ratel",45.12208,5.6892,,,FONDRATE,2
1924,1924,"Claix, Fond Ratel",45.12215,5.68935,,,FONDRATE,2
1927,1927,"Varces-Allières-et-Risset, Risset",45.107,5.67294,,,RISSET,2
1928,1928,"Varces-Allières-et-Risset, Risset",45.10723,5.67309,,,RISSET,2
1929,1929,"Varces-Allières-et-Risset, Pavillon",45.1084,5.67434,,,PAVILLON,2
1930,1930,"Varces-Allières-et-Risset, Pavillon",45.1084,5.67425,,,PAVILLON,2
1933,1933,"Varces-Allières-et-Risset, Rond-Point de l'Europe",45.09312,5.68375,,,RONDEURO,1
1934,1934,"Varces-Allières-et-Risset, Rond-Point de l'Europe",45.09303,5.68364,,,RONDEURO,1
1935,1935,"Varces-Allières-et-Risset, L'Oriel",45.08896,5.68364,,,ORIEL,1
1936,1936,"Varces-Allières-et-Risset, L'Oriel",45.08984,5.68359,,,ORIEL,1
1937,1937,"Eybens, Les Javaux",45.14956,5.74934,,,JAVAUX,2
1938,1938,"Eybens, Les Javaux",45.14979,5.74983,,,JAVAUX,2
1939,1939,"Claix, Pont Rouge",45.1186,5.69289,,,PTROUGE,1
1940,1940,"Varces-Allières-et-Risset, Saint-Ange",45.09759,5.68395,,,STEANGE,1
1941,1941,"Varces-Allières-et-Risset, Saint-Ange",45.09683,5.68367,,,STEANGE,1
1942,1942,"Varces-Allières-et-Risset, Le Rochefort",45.10226,5.68584,,,ROCHEFOR,1
1943,1943,"Varces-Allières-et-Risset, Le Rochefort",45.10164,5.68534,,,ROCHEFOR,1
1944,1944,"Varces-Allières-et-Risset, Pré de l'Orme",45.10893,5.68813,,,PREORME,2
1945,1945,"Varces-Allières-et-Risset, Pré de l'Orme",45.11039,5.68855,,,PREORME,2
1950,1950,"Seyssins, Clinique du Dauphiné",45.16146,5.67351,,,LECELLIE,2
1951,1951,"Seyssins, Clinique du Dauphiné",45.16149,5.67354,,,LECELLIE,2
1953,1953,"Seyssins, Les Côtes",45.15689,5.6708,,,LESCOTES,2
1954,1954,"Seyssins, Le Parlement",45.15863,5.67453,,,LEPARL,1
1955,1955,"Seyssins, Le Parlement",45.15864,5.67447,,,LEPARL,1
1956,1956,"Seyssins, Le Priou",45.15698,5.6788,,,LEPRIOU,2
1961,1961,"Varces-Allières-et-Risset, République",45.08635,5.68299,,,VARCESRE,1
1962,1962,"Vif, Le Masségu",45.0521,5.67521,,,MASSEGU,1
1963,1963,"Vif, Le Masségu",45.05194,5.67464,,,MASSEGU,1
1969,1969,"Grenoble, Verdun - Préfecture",45.18841,5.73083,,,VERDUN,1
1970,1970,"Grenoble, Verdun - Préfecture",45.18839,5.73105,,,VERDUN,1
1973,1973,"Échirolles, Commanderie",45.14317,5.73349,,,COMMANDE,2
1977,1977,"Seyssins, Seyssins Village",45.1564,5.6814,,,PLV,1
1978,1978,"Seyssins, Seyssins Village",45.15628,5.68128,,,PLV,1
198,198,"Saint-Martin-le-Vinoux, Narbonne",45.21401,5.70998,,,NARBONNE,2
1984,1984,"Meylan, Inovallée",45.20783,5.78955,,,INOVALLE,1
1985,1985,"Meylan, Inovallée",45.20777,5.78959,,,INOVALLE,1
1986,1986,"Grenoble, Caserne de Bonne",45.18506,5.72533,,,CASBONNE,1
1987,1987,"Grenoble, Caserne de Bonne",45.18509,5.72542,,,CASBONNE,1
1990,1990,"Grenoble, Chavant",45.18551,5.73117,,,CHAVANT,1
1991,1991,"Grenoble, Chavant",45.18534,5.73149,,,CHAVANT,1
1993,1993,"Meylan, Lycée du Grésivaudan",45.21312,5.78079,,,LYC,1
1994,1994,"Meylan, Aiguinards-Hexagone",45.20508,5.76438,,,AIGUIHEX,1
1995,1995,"Meylan, Aiguinards-Hexagone",45.20512,5.76472,,,AIGUIHEX,1
2001,2001,"Meylan, Lycée du Gresivaudan (Parking)",45.21457,5.78092,,,LGP,1
2004,2004,"Grenoble, Arlequin",45.16348,5.73056,,,ARLEQUIN,1
2005,2005,"Grenoble, Arlequin",45.16348,5.73051,,,ARLEQUIN,1
2006,2006,"Grenoble, La Bruyère-Parc Jean Verlhac",45.16631,5.73124,,,BRUYERE,1
2007,2007,"Grenoble, La Bruyère-Parc Jean Verlhac",45.16633,5.73122,,,BRUYERE,1
2008,2008,"Grenoble, Malherbe",45.16947,5.73225,,,MALHERBE,1
2009,2009,"Grenoble, Malherbe",45.16947,5.73222,,,MALHERBE,1
201,201,"Meylan, La Détourbe",45.22282,5.7927,,,DETOURBE,1
2010,2010,"Grenoble, MC2: Maison de la Culture",45.17349,5.73203,,,MC2,1
2011,2011,"Grenoble, MC2: Maison de la Culture",45.17349,5.732,,,MC2,1
2012,2012,"Grenoble, Mounier",45.17894,5.73184,,,MOUNIER,1
2013,2013,"Grenoble, Mounier",45.17894,5.7318,,,MOUNIER,1
2014,2014,"Grenoble, Albert 1er de Belgique",45.18164,5.73176,,,ALB1BELG,1
2015,2015,"Grenoble, Albert 1er de Belgique",45.18164,5.73173,,,ALB1BELG,1
2018,2018,"Grenoble, Verdun - Préfecture",45.18827,5.73151,,,VERDUN,1
2019,2019,"Grenoble, Verdun - Préfecture",45.18825,5.73148,,,VERDUN,1
202,202,"Meylan, La Détourbe",45.22315,5.79318,,,DETOURBE,1
2020,2020,"Grenoble, Hubert Dubedout - Maison du Tourisme",45.19018,5.72827,,,DUBEDOUT,1
2021,2021,"Grenoble, Hubert Dubedout - Maison du Tourisme",45.19015,5.72828,,,DUBEDOUT,1
2026,2026,"Grenoble, Alsace-Lorraine",45.18941,5.72033,,,ALSACELO,1
2027,2027,"Grenoble, Alsace-Lorraine",45.18938,5.72033,,,ALSACELO,1
203,203,"Saint-Martin-le-Vinoux, Narbonne",45.21405,5.70999,,,NARBONNE,2
2030,2030,"Grenoble, Saint-Bruno",45.18839,5.71385,,,STBRUNO,1
2031,2031,"Grenoble, Saint-Bruno",45.18836,5.71384,,,STBRUNO,1
2032,2032,"Grenoble, Berriat-Le Magasin",45.18882,5.70666,,,BERRIAT,1
2033,2033,"Grenoble, Berriat-Le Magasin",45.18878,5.70686,,,BERRIAT,1
2034,2034,"Fontaine, Les Fontainades - Le Vog",45.18911,5.69843,,,FONTAINA,1
2035,2035,"Fontaine, Les Fontainades - Le Vog",45.18908,5.69843,,,FONTAINA,1
2036,2036,"Fontaine, Louis Maisonnat",45.18922,5.69428,,,MAISONNA,1
2037,2037,"Fontaine, Louis Maisonnat",45.18919,5.69428,,,MAISONNA,1
2038,2038,"Fontaine, Fontaine Hôtel de Ville - La Source",45.19129,5.68748,,,FONTAHDV,1
2039,2039,"Fontaine, Fontaine Hôtel de Ville - La Source",45.19126,5.68747,,,FONTAHDV,1
2040,2040,"Fontaine, Charles Michels",45.19386,5.68019,,,CHARLMIC,1
2041,2041,"Fontaine, Charles Michels",45.19384,5.68018,,,CHARLMIC,1
2043,2043,"Grenoble, Sainte-Claire - Les Halles",45.19136,5.73064,,,STECLAIR,1
2044,2044,"Grenoble, Sainte-Claire - Les Halles",45.19135,5.73067,,,STECLAIR,1
2045,2045,"Grenoble, Notre-Dame - Musée",45.19361,5.73216,,,NOTREDAM,1
2046,2046,"Grenoble, Notre-Dame - Musée",45.1936,5.7322,,,NOTREDAM,1
2047,2047,"Grenoble, Ile Verte",45.19727,5.73674,,,ILEVERTE,1
2048,2048,"Grenoble, Ile Verte",45.19725,5.73677,,,ILEVERTE,1
2049,2049,"Grenoble, Hôpital Couple Enfant",45.20063,5.7412,,,TRONCHOP,1
2050,2050,"Grenoble, Hôpital Couple Enfant",45.20061,5.74123,,,TRONCHOP,1
2051,2051,"La Tronche, Hôpital Michallon - Grésivaudan",45.20034,5.74549,,,MICHALLO,1
2052,2052,"La Tronche, Hôpital Michallon - Grésivaudan",45.20032,5.74549,,,MICHALLO,1
2053,2053,"La Tronche, Grand Sablon",45.19906,5.74983,,,GRDSABLO,1
2054,2054,"La Tronche, Grand Sablon",45.19903,5.74982,,,GRDSABLO,1
2055,2055,"Saint-Martin-d'Hères, Université - Les Taillées",45.19231,5.75789,,,TAILLEES,1
2056,2056,"Saint-Martin-d'Hères, Université - Les Taillées",45.19228,5.75787,,,TAILLEES,1
2057,2057,"Saint-Martin-d'Hères, Gabriel Fauré - MUSE",45.19232,5.76459,,,GABFAURE,1
2058,2058,"Saint-Martin-d'Hères, Gabriel Fauré - MUSE",45.19229,5.76459,,,GABFAURE,1
2059,2059,"Gières, Université - Bibliothèques",45.19232,5.77096,,,BIBLIUNI,1
206,206,"Veurey-Voroize, Iles Cordées",45.25955,5.62603,,,ILESCORD,1
2060,2060,"Grenoble, Polesud - Alpexpo",45.15718,5.73284,,,POLESUD,1
2061,2061,"Grenoble, Polesud - Alpexpo",45.15721,5.73283,,,POLESUD,1
2062,2062,"Échirolles, Les Granges",45.15694,5.72783,,,GRANGES,1
2063,2063,"Échirolles, Les Granges",45.15696,5.72783,,,GRANGES,1
2064,2064,"Échirolles, Surieux",45.15834,5.72208,,,SURIEUX,1
2065,2065,"Échirolles, Surieux",45.15836,5.7221,,,SURIEUX,1
2066,2066,"Échirolles, Essarts - La Butte",45.15594,5.71923,,,ESSARTS,1
2067,2067,"Échirolles, Essarts - La Butte",45.15594,5.71919,,,ESSARTS,1
2068,2068,"Échirolles, La Rampe - Centre-Ville",45.14875,5.71799,,,RAMPE,1
2069,2069,"Échirolles, La Rampe - Centre-Ville",45.14876,5.71795,,,RAMPE,1
207,207,"Noyarey, Saint-Jean",45.2383,5.63509,,,NOYARSTJ,1
2070,2070,"Échirolles, Marie Curie",45.14562,5.71712,,,MARIECUR,1
2071,2071,"Échirolles, Marie Curie",45.14563,5.71709,,,MARIECUR,1
2072,2072,"Échirolles, Auguste Delaune",45.14242,5.71534,,,ADELAUNE,1
2073,2073,"Échirolles, Auguste Delaune",45.14241,5.71538,,,ADELAUNE,1
2074,2074,"Échirolles, Denis Papin",45.13846,5.71319,,,DENPAPIN,1
2075,2075,"Échirolles, Denis Papin",45.13847,5.71316,,,DENPAPIN,1
2076,2076,"Grenoble, Palais de Justice - Gare",45.1912,5.71173,,,PALJUSTI,1
2077,2077,"Grenoble, Palais de Justice - Gare",45.19118,5.7117,,,PALJUSTI,1
2079,2079,"Sassenage, Collège Fleming",45.20297,5.66947,,,COLFLE,2
2087,2087,"Saint-Martin-le-Vinoux, Col de Clémencières",45.23435,5.72582,,,COLCLEME,2
209,209,"Saint-Martin-le-Vinoux, L'Hermitage",45.2148,5.70448,,,LHERMITA,2
2092,2092,"Grenoble, Saint-Roch",45.19158,5.73983,,,STROCH,1
2093,2093,"Grenoble, Saint-Roch",45.1915,5.73958,,,STROCH,1
21,21,"Meylan, La Revirée",45.20712,5.76741,,,REVIREE,1
2104,2104,"Varces-Allières-et-Risset, République",45.08684,5.68315,,,VARCESRE,1
2108,2108,"Lumbin, Lumbin Le Village",45.3058,5.91002,,,LUBV,1
2109,2109,"Fontaine, La Poya",45.19704,5.67234,,,LAPOYA,1
2110,2110,"Grenoble, Veyret",45.19483,5.72479,,,VEYRET,2
2115,2115,"Grenoble, Vallier - Libération",45.18016,5.71489,,,VALLIBE,2
2117,2117,"Corenc, Mairie-Condamine",45.21118,5.75092,,,MAIRIECO,2
2118,2118,"Corenc, Charles Pajon",45.2132,5.75244,,,PAJON,2
2119,2119,"Corenc, Monument",45.21644,5.75383,,,MONUMENT,2
2120,2120,"Corenc, La Corne d'Or",45.21813,5.76051,,,CORNEDOR,2
2121,2121,"Corenc, Corenc Village",45.21992,5.76279,,,CORENCVI,2
2122,2122,"Corenc, Providence",45.22101,5.76451,,,PROVIDEN,2
2123,2123,"Corenc, Rochasson",45.22379,5.76792,,,MOLLARD,2
2124,2124,"Corenc, La Garenne",45.22741,5.76592,,,GARENNE,2
2126,2126,"La Tronche, Saint-Germain",45.21015,5.74408,,,STGERMAI,2
2130,2130,"Meylan, Lionel Terray",45.20967,5.76624,,,TERRAY,2
2132,2132,"Meylan, Champlars",45.22023,5.7801,,,CHAMPLAR,2
